"_id"	anr_flag	author_description	author_party	author_screen_name	datetime	fg_flag	ganar_flag	hagamos_flag	id	pdp_flag	plra_flag	ppq_flag	quote	reply	retweeted_status	sentiment	tweet
5adb37af1c3a1b40eede7ad0	0		hagamos	Yoyi_aponte	04/16/18 08:14:08	0	0	0	985853847527723008	0	1	0	false	false	true	0.28631338162409453	RT @NELCAVI: Nito Bogado, ex viceministro de Administración y Finanzas de @EfrainAlegre días antes de las internas liberales del 2012. Y ha…
5ad4f8491c3a1b3ababd9e4b	0		hagamos	erartur	04/16/18 06:18:53	0	0	0	985824845199011840	0	0	0	false	false	true	0.1502403846153846	"RT @juankilezcano: ""Uruguay tiene el 17% de la población económicamente activa en el Estado paraguayo"", @MaritoAbdo #DebatePresidencial #De…"
5adb76af1c3a1b40fffea16d	0		hagamos	astrid_lau	04/16/18 03:40:57	0	0	0	985785102029459456	0	0	0	false	false	true	0.20858164481525626	"RT @ClauMarTamas: @nanduti Los memes ganaron. 
¡Sin dudas! 
😂😂😂😂😂😂😂😂
#DebatePy2018
#EleccionesPy 
#DebatePresidencial https://t.co/JuC7QnkI…"
5ad4f97d1c3a1b3ababd9ed5	0	Para presidente Vote #RataPy	hagamos	themonoliths	04/16/18 03:33:15	0	0	0	985783162377834496	0	1	0	false	false	true	-0.2424830261881668	RT @oiri72: Tanto @MaritoAbdo como @EfrainAlegre afirmaron que el #Decreto7702 es inconstitucional. les dejo el Link de @WWFpy que afirmaba…
5adb42371c3a1b40eede7c73	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/16/18 00:13:22	0	0	0	985732861427843072	0	1	0	false	false	true	0.08292682926829269	"RT @acostasamu: #DebatePy2018 
Tema Gobernabilidad 
@EfrainAlegre 
Va impulsar una reforma constitucional, dice que firmó ante escribano pu…"
5adb42a41c3a1b40eede7c84	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/16/18 00:09:09	0	0	0	985731798868135938	0	1	0	false	false	true	0.0393151553582752	"RT @ABCCardinal: #DebatePy2018 ""Si acompañaban el impuesto al tabaco no íbamos a tener problemas de dinero en Salud (aludió a Marito)"", @Ef…"
5adb44ae1c3a1b40eede7cd6	0	Paraguay se merece lo mejor #Elecciones2018	hagamos	paraguayista	04/15/18 23:49:49	0	0	0	985726933588758528	0	1	0	false	true	true	0.43478260869565216	@petta08 @EfrainAlegre Diputados senadores y el poder ejecutivo tienen también representantes  por lo tanto se vuelve político, debemos desvincular a la justicia de la política, sino nunca tendremos una justicia independiente
5adb45521c3a1b40eede7cec	0	Paraguay se merece lo mejor #Elecciones2018	hagamos	paraguayista	04/15/18 23:43:35	0	0	0	985725363249696769	0	1	0	false	true	true	0.20289855072463767	@petta08 @EfrainAlegre No creo que funcione más peor de lo que ahora funciona, es una buena propuesta, además la eleccion de jueces y fiscales se debería hacer en elecciones libres no ser nombrados ni juzgados por políticos los abogados deberían participar también
5adb45da1c3a1b40eede7d02	0	⚖⛿🐶😻	hagamos	dieguito_cuba	04/15/18 23:39:04	0	0	0	985724229453828097	0	1	0	false	false	true	0.23793615441722343	RT @petta08: @EfrainAlegre decir: “eliminaré el Jurado y a cambio propondré la Carrera judicial” refleja desconocimiento TOTAL de cómo func…
5adb491f1c3a1b40eede7d65	0		hagamos	Yoyi_aponte	04/15/18 23:19:13	0	0	0	985719234490757120	0	1	0	false	false	true	-0.45999999999999996	RT @HugoEchague1: El 100 mil que sacó @EfrainAlegre fue del negociado de la Ruta de la Mentira.?
5adb564a1c3a1b40eede7f03	0	OLIMPISTA, SUBJETIVA, No creo en la CASUALIDAD si en la CAUSALIDAD, creo en el DESTINO. 😇	hagamos	MechitaDu	04/15/18 22:34:17	0	0	0	985707923925094401	0	1	0	false	false	true	0.212	"RT @SaraMorenoPy: #DebatePy2018 ""Este debe ser el único debate en el mundo donde no se puede discutir con el adversario"" @EfrainAlegre #Ele…"
5ada8a551c3a1b7056a9c509	0		hagamos	CarlosCarlospy	04/15/18 21:59:48	0	0	0	985699248820948992	0	0	0	false	true	true	0.6041420118343195	"@pepecosta @augusto2s @jtorresromero @clariarias @marianpinedapy @SusanParadeda @caraocruzpy Uffff la lamida de botas para el partido colorado...
Preparo el pororó para semejante show cartista. :-)"
5ad53ee01c3a1b3ababdb131	0	La vida es una gran obra con un final inesperado #YNWA 💛	hagamos	monse_fatii	04/15/18 21:58:52	0	0	0	985699010643136513	0	1	0	false	false	true	0.017458777885547998	RT @menchibarriocan: En este bloque hablamos sobre Seguridad Física y Seguridad Jurídica en el #DebatePy2018. Y luego escuchamos las palabr…
5adbb8271c3a1b40fffea5f1	0	La vida es una gran obra con un final inesperado #YNWA 💛	hagamos	monse_fatii	04/15/18 21:47:09	0	0	0	985696064064884737	0	0	0	false	false	true	0.1524390243902439	RT @_briancaceres_: Marito y Efraín cada vez que @menchibarriocan toma la palabra #DebatePresidencial #DebatePy2018 https://t.co/6qlWno6O1r
5adb87131c3a1b40eede83be	0	"Ingeniera Ambiental


Misión en la vida: ayudar"	hagamos	sololupi	04/15/18 21:39:12	0	0	0	985694061058318336	0	1	0	false	false	true	-0.19023462270133162	RT @DiegoRafaAquino: Se nota cuando al no tener argumento intentas decir algo y le atacas al otro panelista. Proponé na algo che papá, hay…
5adb87d31c3a1b40eede83d1	0	Todo el tiempo Dios es bueno 〽️ It's better to be absolutely ridiculous than absolutely boring•	hagamos	joaquinnroa	04/15/18 21:38:33	0	0	0	985693900915597319	0	1	0	false	false	true	-0.1585288522511097	¿Que es gratis? Esa es la pregunta hermano @EfrainAlegre core
5ad555701c3a1b3ababdb7b5	0	Nox	hagamos	paulasoilan	04/15/18 21:31:57	0	0	0	985692239732109312	0	1	0	false	false	true	0.4169230769230769	"RT @menchibarriocan: #AHORA Abordamos Salud Pública e Infancia en #DebatePy2018 
Escuchemos a los candidatos @EfrainAlegre y @MaritoAbdo"
5ad563471c3a1b3ababdbba8	0	"Desarrollo de ideas, producción de eventos y management. 
ceroproduccion@gmail.com"	hagamos	asuvivefest	04/15/18 21:18:03	0	0	0	985688739530846208	0	1	0	false	false	true	0.29732408325074333	RT @kurtural_: Estamos trabajando en el chequeo de afirmaciones de @MaritoAbdo sobre medioambiente 🌲y de @EfrainAlegre sobre impuestos 💸En…
5ad563e61c3a1b3ababdbbd4	0	OLIMPISTA, SUBJETIVA, No creo en la CASUALIDAD si en la CAUSALIDAD, creo en el DESTINO. 😇	hagamos	MechitaDu	04/15/18 21:17:44	0	0	0	985688659931385856	0	1	0	false	false	true	0.7601585728444005	RT @delosriosbelen: Muy lindo vuestro pesebre, pero: Cómo van a hacer todo eso que dicen @EfrainAlegre @MaritoAbdo ? Todavia no escuché pro…
5ad564ab1c3a1b3ababdbc0d	0	OLIMPISTA, SUBJETIVA, No creo en la CASUALIDAD si en la CAUSALIDAD, creo en el DESTINO. 😇	hagamos	MechitaDu	04/15/18 21:17:05	0	0	0	985688497649537025	0	0	0	false	false	true	0.0	"RT @juankilezcano: ""Yo soy fruto de las listas sába...listas abiertas"", @MaritoAbdo #debatepresidencial #DebatePy2018"
5adbb18f1c3a1b40eede8712	0	OLIMPISTA, SUBJETIVA, No creo en la CASUALIDAD si en la CAUSALIDAD, creo en el DESTINO. 😇	hagamos	MechitaDu	04/15/18 21:11:32	0	0	0	985687102015856646	0	1	0	false	false	true	0.3985185185185185	"RT @JahaJapoli: @EfrainAlegre en #DebatePy2018: ""Tenemos la mejor legislación p/ proteger el ambiente, el problema es que no se aplica por…"
5ad56b3d1c3a1b3ababdbe1d	0	Nox	hagamos	paulasoilan	04/15/18 21:11:07	0	0	0	985686993207209985	0	1	0	false	false	true	0.0	RT @aiparaguay: #DebatePy2018 #Eleccionespy @MaritoAbdo @EfrainAlegre https://t.co/XFIGl1zwWP https://t.co/AiUckjdUzO
5adbdd391c3a1b40eede88db	0	https://t.co/LBQyYa4Yts	hagamos	BelenVillalba_	04/15/18 21:00:53	0	0	0	985684420509171712	0	1	0	false	false	true	0.08620689655172414	"RT @EnLatitud25: #DebatePy2018: ""Yo no sé cómo hará Mario Abdo que va a despartidizar la educación, si dijo qe sus ministros van a usar pañ…"
5ad9bbc11c3a1b7056a99864	0	Aurinegra	hagamos	brisagc22	04/15/18 20:44:42	0	0	0	985680346653093888	0	0	0	false	false	true	-0.35237217871948406	"RT @ClauMarTamas: DEBAAATE quiero un DEBATE. No un ping pong de preguntas cerradas. 😪😪😪😴😴😪😪😪😪😪😪😪😪😪😪😪😪😪😪
¡Aburridisimo! 
#DebatePresidencial…"
5adc5b7d1c3a1b40eede8f92	0	OLIMPISTA, SUBJETIVA, No creo en la CASUALIDAD si en la CAUSALIDAD, creo en el DESTINO. 😇	hagamos	MechitaDu	04/15/18 20:34:20	0	0	0	985677738022404096	0	1	0	false	false	true	-0.12381554011370816	"RT @juankilezcano: ""Hoy hay un decreto del Poder Ejecutivo que viola leyes ambientales. De un tiempo a esta parte es habitual violar la Con…"
5adc61011c3a1b40eede8fe9	0	Todo el tiempo Dios es bueno 〽️ It's better to be absolutely ridiculous than absolutely boring•	hagamos	joaquinnroa	04/15/18 20:31:47	0	0	0	985677094632992769	0	1	0	false	false	true	0.0	Hablas mucho sobre el error @EfrainAlegre
5ad590a91c3a1b3ababdc8f4	0	Arroba de emociones	hagamos	JuanyGomezC	04/15/18 20:30:51	0	0	0	985676860787953666	0	1	0	false	false	true	0.10149461244351755	RT @enriquevp: Imagen de @MaritoAbdo se proyecta más grande que la de @EfrainAlegre por 40 segundos aproximadamente
5adc63fe1c3a1b40eede9011	0	Todo el tiempo Dios es bueno 〽️ It's better to be absolutely ridiculous than absolutely boring•	hagamos	joaquinnroa	04/15/18 20:30:42	0	0	0	985676824213585920	0	1	0	false	false	true	0.0	Banderita de la solapa al revés @EfrainAlegre
5ad5ae0f1c3a1b3ababdd217	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/15/18 16:21:50	0	0	0	985614196254609410	0	1	0	false	false	true	0.0	RT @Santula: [CONSULTA] Sin entrar a debatir el mecanismo, la temática y otros aspectos del  #DebatePresidencial de hoy, ¿crees que podría…
5ad5b0db1c3a1b3ababdd2f6	0	Cerrista a muerte,  Lic. En analisis de. sistemas informaticos	hagamos	gabychamorro2	04/15/18 15:08:56	1	0	0	985595847017684992	0	1	0	false	false	true	0.3558718861209964	"RT @Estelaruizdiaz: PATRIMONIO DE LOS CANDIDATOS:
@MaritoAbdo: G. 25 mil millones.
@HVelazquezPy Entre G. 7 y 10 mil millones
@EfrainAlegre…"
