,datetime,diff_with_previous,id_str
59,2018-03-15,0.0,974316830604001280
60,2018-03-15,0.0,974315347896651777
61,2018-03-15,0.0,974315103351959553
62,2018-03-15,0.0,974308091163545602
63,2018-03-15,0.0,974306548234293249
64,2018-03-15,0.0,974302710890663936
65,2018-03-15,0.0,974301672322273280
66,2018-03-15,0.0,974298758245740545
67,2018-03-15,0.0,974298636279582720
68,2018-03-15,0.0,974292518463471616
69,2018-03-15,0.0,974289728391524352
70,2018-03-15,0.0,974288986653982721
71,2018-03-15,0.0,974288754880937985
72,2018-03-15,0.0,974481205981835264
73,2018-03-15,0.0,974472694786854912
74,2018-03-15,0.0,974472522589712384
75,2018-03-15,0.0,974469897110675459
76,2018-03-15,0.0,974469412777545728
77,2018-03-15,0.0,974449100551852033
78,2018-03-15,0.0,974444322631405568
79,2018-03-15,0.0,974438164302651393
80,2018-03-15,0.0,974437792775327744
81,2018-03-15,0.0,974436802361745409
82,2018-03-15,0.0,974436527806799873
83,2018-03-15,0.0,974436320356585472
84,2018-03-15,0.0,974436047030505472
85,2018-03-15,0.0,974429629992914945
86,2018-03-15,0.0,974388459023593477
87,2018-03-15,0.0,974371351959162880
88,2018-03-15,0.0,974367553387745281
89,2018-03-15,0.0,974363520895774725
90,2018-03-15,0.0,974360490641158145
91,2018-03-15,0.0,974358867583930374
92,2018-03-15,0.0,974337492836110336
93,2018-03-15,0.0,974336825874698241
94,2018-03-15,0.0,974335253514018817
95,2018-03-15,0.0,974484865570820098
96,2018-03-15,0.0,974484775091298304
97,2018-03-15,0.0,974483517651472384
98,2018-03-15,0.0,974482152501936128
99,2018-03-15,0.0,974480213991190528
100,2018-03-15,0.0,974480094700982272
101,2018-03-15,0.0,974479195324731394
102,2018-03-15,0.0,974478438336786432
103,2018-03-15,0.0,974477607759577088
104,2018-03-15,0.0,974477487882276864
105,2018-03-15,0.0,974477334526005248
106,2018-03-15,0.0,974476715559936001
107,2018-03-15,0.0,974475226410094592
108,2018-03-15,0.0,974474244213166081
109,2018-03-15,0.0,974473844596633600
110,2018-03-15,0.0,974464025638600710
111,2018-03-15,0.0,974463606183120896
112,2018-03-15,0.0,974461946119507969
113,2018-03-15,0.0,974461396476944384
114,2018-03-15,0.0,974460911887974401
115,2018-03-15,0.0,974459950750752768
116,2018-03-15,0.0,974459545840947201
117,2018-03-15,0.0,974457811928256512
118,2018-03-15,0.0,974455600766685186
119,2018-03-15,0.0,974455537231331334
120,2018-03-15,0.0,974454868797722629
121,2018-03-15,0.0,974454561363677184
122,2018-03-15,0.0,974453144460685313
123,2018-03-15,0.0,974453098973401094
124,2018-03-15,0.0,974451993141022720
125,2018-03-15,0.0,974451261058756609
126,2018-03-15,0.0,974450429718351872
127,2018-03-15,0.0,974450374932299776
128,2018-03-15,0.0,974450055053791234
129,2018-03-15,0.0,974449942067638273
130,2018-03-15,0.0,974448021432885248
131,2018-03-15,0.0,974446930783883264
132,2018-03-15,0.0,974445995651162112
133,2018-03-15,0.0,974445071503372289
134,2018-03-15,0.0,974444457926959104
135,2018-03-15,0.0,974444407876472834
136,2018-03-15,0.0,974444268155756544
137,2018-03-15,0.0,974444141181628419
138,2018-03-15,0.0,974441706010628096
139,2018-03-15,0.0,974440293557784577
140,2018-03-15,0.0,974432994093125632
141,2018-03-15,0.0,974432419129552897
142,2018-03-15,0.0,974432180368822276
143,2018-03-15,0.0,974431587457576960
144,2018-03-15,0.0,974429578197438466
145,2018-03-15,0.0,974429487168442368
146,2018-03-15,0.0,974429058867089408
147,2018-03-15,0.0,974428964566585344
148,2018-03-15,0.0,974428823914729472
149,2018-03-15,0.0,974427421872132101
150,2018-03-15,0.0,974422826693341186
151,2018-03-15,0.0,974418689045991425
152,2018-03-15,0.0,974417570236436485
153,2018-03-15,0.0,974417567128399872
154,2018-03-15,0.0,974417555178827776
155,2018-03-15,0.0,974415393979797504
156,2018-03-15,0.0,974412608479559681
157,2018-03-15,0.0,974411437618720769
158,2018-03-15,0.0,974406828955234305
159,2018-03-15,0.0,974406312854540295
160,2018-03-15,0.0,974405192727891968
161,2018-03-15,0.0,974404439573454849
162,2018-03-15,0.0,974404085603553282
163,2018-03-15,0.0,974403889196912643
164,2018-03-15,0.0,974451903181574144
165,2018-03-15,0.0,974407955046129664
166,2018-03-15,0.0,974389604232192000
167,2018-03-15,0.0,974386342795849728
168,2018-03-15,0.0,974377244767522816
169,2018-03-15,0.0,974358895035547648
170,2018-03-15,0.0,974349793261772800
171,2018-03-15,0.0,974342548251643910
172,2018-03-15,0.0,974338273085620224
173,2018-03-15,0.0,974336792517332992
174,2018-03-15,0.0,974328420028076044
175,2018-03-15,0.0,974328329892442113
176,2018-03-15,0.0,974327729209397248
177,2018-03-15,0.0,974327635550658561
178,2018-03-15,0.0,974324825874452480
179,2018-03-15,0.0,974454856873365504
180,2018-03-15,0.0,974453301713559554
181,2018-03-15,0.0,974393392057765888
182,2018-03-15,0.0,974383643153100801
183,2018-03-15,0.0,974379987045318656
184,2018-03-15,0.0,974379545943072769
185,2018-03-15,0.0,974377401940611073
186,2018-03-15,0.0,974375710113624064
187,2018-03-15,0.0,974372307123757059
188,2018-03-15,0.0,974370147678015488
189,2018-03-15,0.0,974367745566441473
190,2018-03-15,0.0,974365241537712128
191,2018-03-15,0.0,974364051017957376
192,2018-03-15,0.0,974363478172585984
193,2018-03-15,0.0,974363147267166208
194,2018-03-15,0.0,974362886217887744
195,2018-03-15,0.0,974362404967583744
196,2018-03-15,0.0,974360729582268416
197,2018-03-15,0.0,974360695537131521
198,2018-03-15,0.0,974360672359370752
199,2018-03-15,0.0,974360449222406144
200,2018-03-15,0.0,974358874143776768
201,2018-03-15,0.0,974358373427707904
202,2018-03-15,0.0,974358298274291713
203,2018-03-15,0.0,974358237670727686
204,2018-03-15,0.0,974357937383755776
205,2018-03-15,0.0,974409933079961600
206,2018-03-15,0.0,974409581148459010
207,2018-03-15,0.0,974408063502508033
208,2018-03-15,0.0,974407780508536833
209,2018-03-15,0.0,974288605182156800
210,2018-03-15,0.0,974288438252974081
211,2018-03-15,0.0,974287899381420032
212,2018-03-15,0.0,974271741123088385
213,2018-03-15,0.0,974266795417882625
214,2018-03-15,0.0,974265390330269696
215,2018-03-15,0.0,974263070624239616
216,2018-03-15,0.0,974262857759109120
217,2018-03-15,0.0,974262400789745665
218,2018-03-15,0.0,974261698109550592
219,2018-03-15,0.0,974261099611803649
220,2018-03-15,0.0,974259318500544512
221,2018-03-15,0.0,974258180153839616
222,2018-03-15,0.0,974257926654320640
223,2018-03-15,0.0,974257699608317952
224,2018-03-15,0.0,974257362386243585
225,2018-03-15,0.0,974257174854688768
226,2018-03-15,0.0,974256683571695616
227,2018-03-15,0.0,974256575245357057
228,2018-03-15,0.0,974255369865310208
229,2018-03-15,0.0,974437304331853825
230,2018-03-15,0.0,974436641141116928
231,2018-03-15,0.0,974436595922358273
232,2018-03-15,0.0,974436123652050949
233,2018-03-15,0.0,974435917397151744
234,2018-03-15,0.0,974435876389445634
235,2018-03-15,0.0,974435810173956097
236,2018-03-15,0.0,974424581065854976
237,2018-03-15,0.0,974424555614859264
238,2018-03-15,0.0,974421900213460992
239,2018-03-15,0.0,974421895146823680
240,2018-03-15,0.0,974419767296655360
241,2018-03-15,0.0,974419755384868864
242,2018-03-15,0.0,974419242367012866
243,2018-03-15,0.0,974419059117785088
244,2018-03-15,0.0,974418427468308480
245,2018-03-15,0.0,974414451716841473
246,2018-03-15,0.0,974414407966101504
247,2018-03-15,0.0,974412917369196546
248,2018-03-15,0.0,974412628972974081
249,2018-03-15,0.0,974412313137618944
250,2018-03-15,0.0,974422146876428288
251,2018-03-15,0.0,974414418405724160
252,2018-03-15,0.0,974414010295705606
253,2018-03-15,0.0,974413312384557056
254,2018-03-15,0.0,974412709642096642
255,2018-03-15,0.0,974412374303178753
256,2018-03-15,0.0,974411806696353792
257,2018-03-15,0.0,974410522316730368
258,2018-03-15,0.0,974409719942189056
259,2018-03-15,0.0,974409272414167041
260,2018-03-15,0.0,974406832176451584
261,2018-03-15,0.0,974394809162063872
262,2018-03-15,0.0,974484956717174784
263,2018-03-15,0.0,974484524179566592
264,2018-03-15,0.0,974484271653097472
265,2018-03-15,0.0,974481185371054080
266,2018-03-15,0.0,974460357157818368
267,2018-03-15,0.0,974451952657498113
268,2018-03-15,0.0,974451716962824193
269,2018-03-15,0.0,974451196248420352
270,2018-03-15,0.0,974451126455226368
271,2018-03-15,0.0,974451099045376002
272,2018-03-15,0.0,974450458344460289
273,2018-03-15,0.0,974450089933639681
274,2018-03-15,0.0,974448182250926082
275,2018-03-15,0.0,974447278617518080
276,2018-03-15,0.0,974447013319397377
277,2018-03-15,0.0,974444393590677504
278,2018-03-15,0.0,974443536023212032
279,2018-03-15,0.0,974443509678792709
280,2018-03-15,0.0,974441428867801088
281,2018-03-15,0.0,974441388774436866
282,2018-03-15,0.0,974439657961385984
283,2018-03-15,0.0,974439409931124736
284,2018-03-15,0.0,974439408068853761
285,2018-03-15,0.0,974439383565848582
286,2018-03-15,0.0,974432696003911681
287,2018-03-15,0.0,974427112978468864
288,2018-03-15,0.0,974421546742747137
289,2018-03-15,0.0,974421013621628928
290,2018-03-15,0.0,974419989712244738
291,2018-03-15,0.0,974417207106199552
292,2018-03-15,0.0,974413459638112257
293,2018-03-15,0.0,974406596875956226
294,2018-03-15,0.0,974406450553421830
295,2018-03-15,0.0,974401696196694016
296,2018-03-15,0.0,974394974673489920
297,2018-03-15,0.0,974394506710790145
298,2018-03-15,0.0,974392997642211329
299,2018-03-15,0.0,974391878991974401
300,2018-03-15,0.0,974391686645284867
301,2018-03-15,0.0,974388191510892545
302,2018-03-15,0.0,974387766548226048
303,2018-03-15,0.0,974387688060145665
304,2018-03-15,0.0,974381616847040512
305,2018-03-15,0.0,974380993149849600
306,2018-03-15,0.0,974380520011386885
307,2018-03-15,0.0,974380183816933376
308,2018-03-15,0.0,974486979399290880
309,2018-03-15,0.0,974485359370424320
310,2018-03-15,0.0,974482140724432896
311,2018-03-15,0.0,974480655928184833
312,2018-03-15,0.0,974480114502328320
313,2018-03-15,0.0,974479977906409473
314,2018-03-15,0.0,974479936248582146
315,2018-03-15,0.0,974479901133852672
316,2018-03-15,0.0,974479680492527616
317,2018-03-15,0.0,974479065204903936
318,2018-03-15,0.0,974477653381124096
319,2018-03-15,0.0,974476599574835211
320,2018-03-15,0.0,974476532407300096
321,2018-03-15,0.0,974475978721452032
322,2018-03-15,0.0,974475613112283136
323,2018-03-15,0.0,974475397999087616
324,2018-03-15,0.0,974475020557799424
325,2018-03-15,0.0,974474648221077505
326,2018-03-15,0.0,974474477215117313
327,2018-03-15,0.0,974474410982768640
328,2018-03-15,0.0,974474177641099264
329,2018-03-15,0.0,974474095378223104
330,2018-03-15,0.0,974473979393118209
331,2018-03-15,0.0,974473341959630848
332,2018-03-15,0.0,974473100288053248
333,2018-03-15,0.0,974472511382581249
334,2018-03-15,0.0,974472486229348357
335,2018-03-15,0.0,974472281543135232
336,2018-03-15,0.0,974471584667832323
337,2018-03-15,0.0,974470486175383552
338,2018-03-15,0.0,974470189835280384
339,2018-03-15,0.0,974442464693096448
340,2018-03-15,0.0,974400893876686848
341,2018-03-15,0.0,974399962820829184
342,2018-03-15,0.0,974398729976500224
343,2018-03-15,0.0,974398219861090305
344,2018-03-15,0.0,974397961290616832
345,2018-03-15,0.0,974397946220417024
346,2018-03-15,0.0,974396998660034560
347,2018-03-15,0.0,974380372841717761
348,2018-03-15,0.0,974379924726349825
349,2018-03-15,0.0,974373385575784449
350,2018-03-15,0.0,974373230696980480
351,2018-03-15,0.0,974369155326660608
352,2018-03-15,0.0,974359693895323650
353,2018-03-15,0.0,974357817292402688
354,2018-03-15,0.0,974356773413978113
355,2018-03-15,0.0,974351198110273536
356,2018-03-15,0.0,974350557023494145
357,2018-03-15,0.0,974348404947111936
358,2018-03-15,0.0,974344917307838464
359,2018-03-15,0.0,974344800655826945
360,2018-03-15,0.0,974342960966963201
361,2018-03-15,0.0,974341289578762240
362,2018-03-15,0.0,974341097030848513
363,2018-03-15,0.0,974340011503050752
364,2018-03-15,0.0,974339544152727552
365,2018-03-15,0.0,974337294680428545
366,2018-03-15,0.0,974335227756797952
367,2018-03-15,0.0,974334858712567812
368,2018-03-15,0.0,974334572195434497
369,2018-03-15,0.0,974334508773363712
370,2018-03-15,0.0,974334494789562369
371,2018-03-15,0.0,974334488191827974
372,2018-03-15,0.0,974334454511566848
373,2018-03-15,0.0,974334314203709441
374,2018-03-15,0.0,974334305328680961
375,2018-03-15,0.0,974333797805117440
376,2018-03-15,0.0,974333580066414592
377,2018-03-15,0.0,974333264814133248
378,2018-03-15,0.0,974333101051731968
379,2018-03-15,0.0,974332853608763392
380,2018-03-15,0.0,974328402571296770
381,2018-03-15,0.0,974325341778006018
382,2018-03-15,0.0,974315968431353856
383,2018-03-15,0.0,974312739798769665
384,2018-03-15,0.0,974312729577250816
385,2018-03-15,0.0,974312490707378177
386,2018-03-15,0.0,974312136972304384
387,2018-03-15,0.0,974311372703092737
388,2018-03-15,0.0,974309785091928067
389,2018-03-15,0.0,974307385979305985
390,2018-03-15,0.0,974303384038670337
391,2018-03-15,0.0,974301031495622656
392,2018-03-15,0.0,974286587138887680
393,2018-03-15,0.0,974250556511449088
394,2018-03-15,0.0,974482891311927301
395,2018-03-15,0.0,974482810542198785
396,2018-03-15,0.0,974479683894038529
397,2018-03-15,0.0,974476851690209280
398,2018-03-15,0.0,974475376008351745
399,2018-03-15,0.0,974472030023188481
400,2018-03-15,0.0,974471655077621760
401,2018-03-15,0.0,974462103854682112
402,2018-03-15,0.0,974427372933001216
403,2018-03-15,0.0,974425794805141504
404,2018-03-15,0.0,974423020394737664
405,2018-03-15,0.0,974415668018900992
406,2018-03-15,0.0,974411628363091970
407,2018-03-15,0.0,974410902773620737
408,2018-03-15,0.0,974406062035079168
409,2018-03-15,0.0,974404596532727808
410,2018-03-15,0.0,974403885841485824
411,2018-03-15,0.0,974403042668838912
412,2018-03-15,0.0,974380391082622976
413,2018-03-15,0.0,974373605395005450
414,2018-03-15,0.0,974359537120632834
415,2018-03-15,0.0,974479582454800384
416,2018-03-15,0.0,974446600201424896
417,2018-03-15,0.0,974446170536857600
418,2018-03-15,0.0,974444634284941312
419,2018-03-15,0.0,974442876716421121
420,2018-03-15,0.0,974442728279957504
421,2018-03-15,0.0,974432571668029442
422,2018-03-15,0.0,974423230978183168
423,2018-03-15,0.0,974422939650199552
424,2018-03-15,0.0,974422751598571522
425,2018-03-15,0.0,974421513662357504
426,2018-03-15,0.0,974402640561033216
427,2018-03-15,0.0,974402598030790657
428,2018-03-15,0.0,974400765942030338
429,2018-03-15,0.0,974383209491456001
430,2018-03-15,0.0,974371934636036100
431,2018-03-15,0.0,974365310303293444
432,2018-03-15,0.0,974365298395701248
433,2018-03-15,0.0,974364237870125057
434,2018-03-15,0.0,974358188471484417
435,2018-03-15,0.0,974356669818966016
436,2018-03-15,0.0,974356315756748801
437,2018-03-15,0.0,974355440644616194
438,2018-03-15,0.0,974353972667457538
439,2018-03-15,0.0,974353967294525440
440,2018-03-15,0.0,974351187901321218
441,2018-03-15,0.0,974348900789301253
442,2018-03-15,0.0,974346353462661121
443,2018-03-15,0.0,974338727265828865
444,2018-03-15,0.0,974338714095767552
445,2018-03-15,0.0,974331656768294915
446,2018-03-15,0.0,974325733219880966
447,2018-03-15,0.0,974324416346755073
448,2018-03-15,0.0,974314297961697282
449,2018-03-15,0.0,974314276499394560
450,2018-03-15,0.0,974313877365280768
451,2018-03-15,0.0,974313679117275136
452,2018-03-15,0.0,974312426660352000
453,2018-03-15,0.0,974311909846650881
454,2018-03-15,0.0,974311420664930304
455,2018-03-15,0.0,974311295381135360
456,2018-03-15,0.0,974310462878822400
457,2018-03-15,0.0,974307482645467136
458,2018-03-15,0.0,974302845796306945
459,2018-03-15,0.0,974302311995641856
460,2018-03-15,0.0,974302074224726016
461,2018-03-15,0.0,974301896398614529
462,2018-03-15,0.0,974301505972068352
463,2018-03-15,0.0,974298852068155392
464,2018-03-15,0.0,974298384164114433
465,2018-03-15,0.0,974294424875347969
466,2018-03-15,0.0,974293474756481025
467,2018-03-15,0.0,974293052432044032
468,2018-03-15,0.0,974292128431050753
469,2018-03-15,0.0,974291307194613760
470,2018-03-15,0.0,974291123760967680
471,2018-03-15,0.0,974290181888118784
472,2018-03-15,0.0,974290044587593729
473,2018-03-15,0.0,974289118963404800
474,2018-03-15,0.0,974478670063656961
475,2018-03-15,0.0,974477086663610368
476,2018-03-15,0.0,974464026209144832
477,2018-03-15,0.0,974461518761906176
478,2018-03-15,0.0,974455932745928705
479,2018-03-15,0.0,974451797451472896
480,2018-03-15,0.0,974447535531098113
481,2018-03-15,0.0,974443634773897222
482,2018-03-15,0.0,974443603979309058
483,2018-03-15,0.0,974443238634467338
484,2018-03-15,0.0,974441419682217984
485,2018-03-15,0.0,974422333539737601
486,2018-03-15,0.0,974415586657783809
487,2018-03-15,0.0,974408000147525633
488,2018-03-15,0.0,974405425981509632
489,2018-03-15,0.0,974401296072691714
490,2018-03-15,0.0,974400023659253761
491,2018-03-15,0.0,974398742072786948
492,2018-03-15,0.0,974397722412355584
493,2018-03-15,0.0,974404059162730499
494,2018-03-15,0.0,974402320015544321
495,2018-03-15,0.0,974399693269667840
496,2018-03-15,0.0,974308281396203520
497,2018-03-15,0.0,974291531770327040
498,2018-03-15,0.0,974480357369229317
499,2018-03-15,0.0,974465343879024645
500,2018-03-15,0.0,974451137792364544
501,2018-03-15,0.0,974449055454695425
502,2018-03-15,0.0,974448115469123585
503,2018-03-15,0.0,974447381671489536
504,2018-03-15,0.0,974434013380308992
505,2018-03-15,0.0,974420329417277440
506,2018-03-15,0.0,974406877244215296
507,2018-03-15,0.0,974385560860135426
508,2018-03-15,0.0,974384983073837056
509,2018-03-15,0.0,974382447268974592
510,2018-03-15,0.0,974453249574088704
511,2018-03-15,0.0,974489946525519873
512,2018-03-15,0.0,974486842115592192
513,2018-03-15,0.0,974480662517428225
514,2018-03-15,0.0,974480640291885056
515,2018-03-15,0.0,974480167266586624
516,2018-03-15,0.0,974479133857153024
517,2018-03-15,0.0,974478505286172673
518,2018-03-15,0.0,974476528284307456
519,2018-03-15,0.0,974474918116184066
520,2018-03-15,0.0,974474762972991488
521,2018-03-15,0.0,974474074788417536
522,2018-03-15,0.0,974473824140976128
523,2018-03-15,0.0,974465345749766144
524,2018-03-15,0.0,974464877774495744
525,2018-03-15,0.0,974463264049508352
526,2018-03-15,0.0,974455972088467458
527,2018-03-15,0.0,974455579853893633
528,2018-03-15,0.0,974453608384167943
529,2018-03-15,0.0,974452537251201024
530,2018-03-15,0.0,974452522642485248
531,2018-03-15,0.0,974449405800714240
532,2018-03-15,0.0,974493293714145280
533,2018-03-15,0.0,974468946471673856
534,2018-03-15,0.0,974460210340421632
535,2018-03-15,0.0,974458182344036352
536,2018-03-15,0.0,974458100458708993
537,2018-03-15,0.0,974434524552720386
538,2018-03-15,0.0,974434410031349761
539,2018-03-15,0.0,974433026984894464
540,2018-03-15,0.0,974425223146672135
541,2018-03-15,0.0,974423869191852038
542,2018-03-15,0.0,974423683035955200
543,2018-03-15,0.0,974410847526248449
544,2018-03-15,0.0,974407305021313024
545,2018-03-15,0.0,974407242538725377
546,2018-03-15,0.0,974406695488237570
547,2018-03-15,0.0,974404121758400512
548,2018-03-15,0.0,974399241350205440
549,2018-03-15,0.0,974384969241030656
550,2018-03-15,0.0,974384716550955008
551,2018-03-15,0.0,974379937586139137
552,2018-03-15,0.0,974379149778391041
553,2018-03-15,0.0,974378846387687425
554,2018-03-15,0.0,974370242884456450
555,2018-03-15,0.0,974368510913777665
556,2018-03-15,0.0,974357561079160837
557,2018-03-15,0.0,974492515465351169
558,2018-03-15,0.0,974488701727330304
559,2018-03-15,0.0,974482839386370049
560,2018-03-15,0.0,974480506426359808
561,2018-03-15,0.0,974476688708046848
562,2018-03-15,0.0,974476362579881984
563,2018-03-15,0.0,974475593684307973
564,2018-03-15,0.0,974472998819418112
565,2018-03-15,0.0,974467108041043969
566,2018-03-15,0.0,974463367317524480
567,2018-03-15,0.0,974460129348345858
568,2018-03-15,0.0,974457971307679744
569,2018-03-15,0.0,974457370247094279
570,2018-03-15,0.0,974456890540294144
571,2018-03-15,0.0,974455423150559232
572,2018-03-15,0.0,974454035943247872
573,2018-03-15,0.0,974453427542650880
574,2018-03-15,0.0,974451314313846791
575,2018-03-15,0.0,974450903905423360
576,2018-03-15,0.0,974446137720672256
577,2018-03-15,0.0,974442494107832320
578,2018-03-15,0.0,974406919690612737
579,2018-03-15,0.0,974396065830055936
580,2018-03-15,0.0,974386347770302469
581,2018-03-15,0.0,974369303431696384
582,2018-03-15,0.0,974368730951102466
583,2018-03-15,0.0,974368574184869891
584,2018-03-15,0.0,974490242676875264
585,2018-03-15,0.0,974370220008706049
586,2018-03-15,0.0,974281136317792256
587,2018-03-15,0.0,974471875148636161
588,2018-03-15,0.0,974445561251291136
589,2018-03-15,0.0,974395322062524417
590,2018-03-15,0.0,974393876051001345
591,2018-03-15,0.0,974342893681954816
592,2018-03-15,0.0,974324287401349122
593,2018-03-15,0.0,974315584015011840
594,2018-03-15,0.0,974315460727623681
595,2018-03-15,0.0,974313575614484480
596,2018-03-15,0.0,974313257438793728
597,2018-03-15,0.0,974300987778355200
598,2018-03-15,0.0,974295392820039685
599,2018-03-15,0.0,974281983324024832
600,2018-03-15,0.0,974280729512300545
601,2018-03-15,0.0,974277086738345984
602,2018-03-15,0.0,974436541580890112
603,2018-03-15,0.0,974426685507620865
604,2018-03-15,0.0,974424096091136001
605,2018-03-15,0.0,974423902775664642
606,2018-03-15,0.0,974418822794014721
607,2018-03-15,0.0,974405938642866178
608,2018-03-15,0.0,974344831140024321
609,2018-03-15,0.0,974312860775079938
610,2018-03-15,0.0,974466271952633857
611,2018-03-15,0.0,974465879743311872
612,2018-03-15,0.0,974459555022360576
613,2018-03-15,0.0,974459525775413248
614,2018-03-15,0.0,974457679543447552
615,2018-03-15,0.0,974452184380305409
616,2018-03-15,0.0,974450986185035776
617,2018-03-15,0.0,974450683700269056
618,2018-03-15,0.0,974450648631664641
619,2018-03-15,0.0,974450400735760386
620,2018-03-15,0.0,974450311711608833
621,2018-03-15,0.0,974450243067621376
622,2018-03-15,0.0,974449943866937345
623,2018-03-15,0.0,974449940154998784
624,2018-03-15,0.0,974449768582828032
625,2018-03-15,0.0,974449054548709376
626,2018-03-15,0.0,974446555532054529
627,2018-03-15,0.0,974445603739590656
628,2018-03-15,0.0,974407048220872711
629,2018-03-15,0.0,974259260833099778
630,2018-03-15,0.0,974238041144528897
631,2018-03-15,0.0,974455341156007940
632,2018-03-15,0.0,974346161225109504
633,2018-03-15,0.0,974476215577923590
634,2018-03-15,0.0,974464847248265216
635,2018-03-15,0.0,974438457404723201
636,2018-03-15,0.0,974468827508559873
637,2018-03-15,0.0,974463215383076865
638,2018-03-15,0.0,974452142277844993
639,2018-03-15,0.0,974434183815852033
640,2018-03-15,0.0,974430230151663619
641,2018-03-15,0.0,974427155374526464
642,2018-03-15,0.0,974446608904540160
643,2018-03-15,0.0,974442426709487617
644,2018-03-15,0.0,974440125966020610
645,2018-03-15,0.0,974439077205430272
646,2018-03-15,0.0,974437664085692417
647,2018-03-15,0.0,974436776646467584
648,2018-03-15,0.0,974436408227172358
649,2018-03-15,0.0,974436001660710912
650,2018-03-15,0.0,974435175055675393
651,2018-03-15,0.0,974435118730399744
652,2018-03-15,0.0,974434665657438208
653,2018-03-15,0.0,974433427226324992
654,2018-03-15,0.0,974431793091940352
655,2018-03-15,0.0,974431268753600512
656,2018-03-15,0.0,974409373081657344
657,2018-03-15,0.0,974408140157587456
658,2018-03-15,0.0,974464116634062848
659,2018-03-15,0.0,974449648965423104
660,2018-03-15,0.0,974448432365604864
661,2018-03-15,0.0,974447801500303360
662,2018-03-15,0.0,974447253527191552
663,2018-03-15,0.0,974443906883555334
664,2018-03-15,0.0,974418331234111488
665,2018-03-15,0.0,974402122686005250
666,2018-03-15,0.0,974471974394171393
667,2018-03-15,0.0,974442947151319040
668,2018-03-15,0.0,974439359704387584
669,2018-03-15,0.0,974472565434605568
670,2018-03-15,0.0,974441010372767744
671,2018-03-15,0.0,974439035258261506
672,2018-03-15,0.0,974436435557314560
673,2018-03-15,0.0,974435857577971712
674,2018-03-15,0.0,974434818707640320
675,2018-03-15,0.0,974429386572214272
676,2018-03-15,0.0,974429358835236864
677,2018-03-15,0.0,974429183823753216
678,2018-03-15,0.0,974428561170984960
679,2018-03-15,0.0,974428164272410624
680,2018-03-15,0.0,974427903294365699
681,2018-03-15,0.0,974427850005794816
682,2018-03-15,0.0,974427644174454784
683,2018-03-15,0.0,974423753596850177
684,2018-03-15,0.0,974423155824562176
685,2018-03-15,0.0,974423142042144768
686,2018-03-15,0.0,974423125751468033
687,2018-03-15,0.0,974421428740218880
688,2018-03-15,0.0,974421418279620608
689,2018-03-15,0.0,974421386637832192
690,2018-03-15,0.0,974421248695513090
691,2018-03-15,0.0,974420987650461696
692,2018-03-15,0.0,974418211906162688
693,2018-03-15,0.0,974417180698832903
694,2018-03-15,0.0,974417034950926336
695,2018-03-15,0.0,974416868135055362
696,2018-03-15,0.0,974416135100731392
697,2018-03-15,0.0,974415809123635200
